ecrop_village_code,iwm_location_id,iwm_location_uuid
2312,15032,0566d9bc-4a97-4349-a90a-106b842b65a5
2425,15034,c2f85136-f8d0-45b9-8633-0915b4164f31
2424,14999,4b28bc4a-c8d6-4343-8438-112374392a94
2170,13811,bea325ef-1624-4e90-b315-303e0413ac06
4644,15983,1652e909-74ec-4b7f-b0ce-5402ea00b5b0
4860,14994,f0079e73-f354-42c5-adeb-16a2f8aa2464
4820,15038,c101a4ba-25d5-49fd-8135-5b18af0ab089
2315,15018,953584b8-1082-4d7a-9852-e7190cf7b8c2
2331,15166,eaa07b9a-bebf-4e1b-857a-f15bb4140c0d
2331,15166,eaa07b9a-bebf-4e1b-857a-f15bb4140c0d
2344,15105,5b682983-efb0-467c-a9d4-415e0e7ffa59
2053,15070,1b0281a3-2441-43ce-9805-c6b5adfc354d
4801,15043,afc2f0ec-cc89-4190-b85c-bce9a61b7048
4806,17942,878efa2e-aa96-4780-bb38-41ec0fca91e6
4853,14001,f096fb70-5354-4025-8dbc-e4c498fedfba
4842,15264,eb34b77c-675b-453b-8ed9-17ad0410ffc2
2314,14989,fa7f2f97-3d02-46ca-8246-12fd68e4f148
2328,15178,1ac82376-56dd-442a-9355-a6fb0454d286
2349,15304,55db011a-30b4-4820-b528-69a38a37715a
4275,15292,962dbb30-c97a-4e1a-a1d0-da769342c2ee
4809,15119,5586a446-a3c1-4ca3-93a2-56c3ecf53ed5
4806,17942,878efa2e-aa96-4780-bb38-41ec0fca91e6
4846,15190,d2d9f90b-76a3-49f6-b92a-1fc0d43552f3
4831,15728,70768a69-bc25-4887-8375-03822d1f1bb6
2322,15305,439f926b-0081-4f6d-9967-8d5f08bf638f
2325,15380,083df77c-47b5-4fb0-bad6-fbfa11b368e2
2349,15304,55db011a-30b4-4820-b528-69a38a37715a
2040,15197,860aa5d6-9067-4feb-8b72-2dc0f7404730
2212,15428,8ca1aeba-dbf0-4ac3-be01-81e858e205a7
4857,15302,211ec4fc-8e12-48d5-a372-61c00e22d2e4
2338,15513,fdae87f7-7ada-41d9-a277-d543b053bf58
3461,15582,49fafb41-7754-4be5-bbf8-e1ed5431be1d
3523,15734,09a4ac4f-cc50-40d4-9045-c5d842b38784
4839,16917,1e42586e-f41c-472c-aba9-707c7f12c483
4838,15660,74af9ca3-738d-42ab-94b2-198a38d00e8f
2310,15649,1893ec75-400e-435e-bde8-b3f0c4467656
2357,15689,c26c6b48-c1e5-40d0-870f-ac78b414bb50
2352,15572,0cdbb6ec-5794-4bbf-8416-c652bb95253f
2347,15569,f181c6ff-bdd7-4e11-92f8-c0e4f6d8b3da
2013,15667,1d082749-47a8-43df-8b50-a2989bc4cb9c
2020,15711,cbd9d0ff-05d0-43f8-8380-4e00e58ee62f
3459,10839,5a9b0a5b-5363-47e9-97d3-e36e8262f5dc
3516,15732,ada6df23-fe35-4724-a77d-99d474e08188
4838,15660,74af9ca3-738d-42ab-94b2-198a38d00e8f
2309,15746,843dea7f-ac99-40d4-8529-6511370b9ba6
2054,15799,34d895b5-191c-46e2-bf66-624d0908c797
2973,15872,85c02c74-3339-4b5e-8237-c7385402e6b2
3517,12241,2d3f2328-836d-47c7-92ce-0bdd90b2c1db
4165,14260,be9ea65e-e65e-4e09-a256-4eb3fb31bf9a
4178,15996,bdce892d-3986-4e14-b9f5-9d0bd2e852db
2304,15805,c78104a1-116f-45f0-9eee-fda4593c7821
2304,15805,c78104a1-116f-45f0-9eee-fda4593c7821
2306,15770,399b4c80-501e-4ed3-86c8-636abb5e0fe6
2074,15875,b45f1173-9af1-4621-9490-4c65d692a37c
2030,15841,1c1ce0cc-c581-4bd7-a057-ce3d0b27d846
2978,16086,4b8b5680-9989-4182-80c2-852efb7c70c2
2973,15872,85c02c74-3339-4b5e-8237-c7385402e6b2
3517,12241,2d3f2328-836d-47c7-92ce-0bdd90b2c1db
3441,16075,1ec6d969-def0-4a61-9134-d860bcded13b
4178,15996,bdce892d-3986-4e14-b9f5-9d0bd2e852db
2058,15957,15fe1f09-496f-4902-8b4e-b5c62eced441
2910,16015,6d6693f1-2bd9-4cbb-b40a-a67ef9bf406e
3441,16075,1ec6d969-def0-4a61-9134-d860bcded13b
4108,16241,6253ff49-338c-44ed-b168-2030d7e2af7f
4220,16217,582ea533-780e-4602-9018-51f70c84e190
3916,16142,295da7df-181e-4b66-9fbd-0d38c99d08c0
2978,16086,4b8b5680-9989-4182-80c2-852efb7c70c2
2965,16139,47e66490-ee24-4923-afab-dd0639919881
2972,13730,0e9b7a3c-e523-4a30-b10c-b9443cdd5202
2899,16232,9f0dd813-bbe8-4643-9d95-61c21f535898
3928,16280,c8a5d965-e4b6-4781-b7a0-760da33e0b57
2964,16302,4de123a9-d672-457b-a14a-b0a8bbdaa5ef
2899,16232,9f0dd813-bbe8-4643-9d95-61c21f535898
2902,16126,eefeb81c-3a92-4185-9d8e-2279de65cfe8
4074,16253,7f3bbf98-eeb5-420b-b881-30bb74f9516e
3946,16398,e7eed930-e9c7-4bb7-9a05-ad8ac54ce6a0
4134,11246,447e47c4-7794-49b5-90ee-70e703cd8cd3
3727,13633,5ead95d3-20f0-4314-92d3-03db43dd8ded
3949,16492,086b9527-4e44-495e-a86f-071b54c8d90d
3866,16497,538e615c-88ac-488a-af36-01fe5922eb06
2798,16652,ff12eca3-1d0f-4285-9502-bfe1a25d6be3
3626,13410,2cec61ec-af36-4a12-94e0-7f5b3b4b4da9
2870,16783,59fec1fe-51cc-4d56-8ed6-6bb460b7693e
3661,16805,cb4beeae-6ed8-4832-ba26-278e22e2608c
3869,16790,7e198c1e-c68d-4211-9950-200ecd8f2ca5
3654,16817,4a4a3c3a-5dd5-4677-bb94-6f445f8efd61
3637,16843,b6290eb5-6588-4e77-a188-929e9d00184c
2861,11220,f4266097-ddb3-4a9b-9c61-5ce9cfac1f64
3148,16993,e6d96315-86ea-47b1-8b1e-52faf0dea033
3839,16849,5b38ec3a-a6eb-4547-ab8b-980fc5b6f203
3089,17004,7894ff6b-92ee-4470-8c7b-5dce08c7dedf
3137,16973,a4430539-7131-498d-a254-2dd6e04253ab
3151,17121,0d90b470-5f83-41d8-bcdd-04c43d74b386
3000,17137,b26cc1d1-0333-49fc-bcd9-1ed8511cb5fc
3412,17216,28bf9c33-a69f-4989-a3ea-7ece18702afd
3290,17159,2bc65805-c1d9-414f-8dfc-1e4a0328f082
2707,17154,b6a31b8f-5e11-4e16-be3b-6a0affbb6b02
2791,17196,544d25f5-ed1f-4f53-9754-691bee849399
3160,17207,b7b95580-a6a3-4aa3-a50c-c7aa657d0dc1
3171,17215,7b1dfbc1-2c65-425c-8749-364499ceb10b
3174,17218,f442f4b2-2118-42f8-a6b1-ababfde9903c
3405,17248,f9364c41-c8e4-4a50-a2df-d6ff0aee0140
3386,17276,b6c96a1a-4b68-4309-aa3d-4c0fe12f8495
3330,17267,6ef07f1a-ca6e-44f4-b0c6-c78c2086a073
3180,17329,23d9d59f-8ac2-4893-962d-547cae23819d
3334,17351,ce3b8111-1094-41a4-8869-84491288e97a
3341,17361,6137c54c-9766-4965-9127-b344aa0d2698
3334,17351,ce3b8111-1094-41a4-8869-84491288e97a
3279,17436,fc0ce398-3046-4f5b-88ff-7b6db5094bb3
3224,17460,f854966e-eebb-40be-bbd7-099a28dba672
3224,17460,f854966e-eebb-40be-bbd7-099a28dba672
3334,17351,ce3b8111-1094-41a4-8869-84491288e97a
3236,17458,14cc11cc-d887-40a1-822a-c1e0a61b2c07
3224,17460,f854966e-eebb-40be-bbd7-099a28dba672
20725,24378,e02f4ba6-485a-49bd-85b8-821d1ac99caf
20717,24405,67f863fa-f582-40d9-a6f1-f564d3731ad9
20730,24386,18166c9b-2958-438d-a2d3-aad075c14e1d
20712,24388,a4dc60fa-4560-43c5-8edd-a598d1c86bf7
20711,24389,8cb5417a-c6e0-4375-938d-6a9f8ae5eb56
20720,24390,7db2f7cf-daee-46fd-a61a-36a101c9e406
20727,24391,8c42d7b3-66c8-4f9e-8c3f-032b50f510ca
20716,24392,7f80e177-d255-4559-9345-673fcdd88f02
20710,24397,6a01ea5a-a83d-44b4-94b9-8264ac4a422a
20708,24399,f87221df-69c2-42d9-be21-325be336902a
20709,24381,7e3a377b-096c-444e-a8ac-df986cd03db7
20724,24384,a531fe40-a380-4b27-bf4d-abf2d2da64f0
20722,24608,9751e048-6458-4b49-8856-2d7583039d6c
20723,24395,68a762b5-7c0e-4c53-8410-f2f436b7c009
20776,24420,98183f7b-007d-4361-ac53-0e83e9981f94
20741,24427,8180d69d-6c93-4b7b-944a-a82c802a7476
20726,26037,015b855f-4ad7-4512-926a-59e6d54181f1
20729,24407,a0f6312b-6912-4541-80c8-c3ae429e4fd4
20801,24423,e856d967-c73e-4d65-9b23-60c54500b834
20805,24425,c6bcc9dc-2ab0-4e85-b494-d7dfe416aa06
20721,24401,fb4db23b-dac4-49ff-9926-10adf6495e17
20714,24409,fb283e29-c2dc-4735-bb50-f30c8afcf537
20731,24411,ebe8677a-c17a-4f84-ab02-ef24567d8477
20728,24417,a98fefb5-4428-4be9-90f1-010a916cf5bc
20719,24421,f4a7f20b-bed8-49f7-a0dc-a392719c3ff2
20810,24436,5834932f-217f-459b-9cbe-d7c8a11e8c6b
20718,24403,95d10987-75bc-4404-afcd-70631db2cc4b
20715,24404,3e1e51e8-fc5e-4226-9720-af9ab24669be
20713,24410,b9793bf5-99f4-4644-ae5a-0d2f9b889d15
20748,24442,d11760b0-7b6e-4703-9b10-31f1ae70dd83
20770,24450,abe27546-d473-44b1-80b7-2775e3090544
20754,24451,c58c7eb8-f3a4-4b31-b76e-3c7102f7c107
20786,24456,d52d57a2-586e-4e18-b2c2-1de38d68b266
20763,24463,ed2e30a5-5c27-4d58-909e-868e5e0bf78b
20746,24478,bb642dc0-a3a3-4aaa-94d4-ef96b516ac36
20747,24444,5043318f-2414-4910-9858-27feede33374
20789,24461,7476c9ce-ad5e-4a4b-8617-6876d64d89d7
20781,24462,72d674fd-b03d-46b0-91fb-c6fba17d07e3
20738,24852,a50ea2bf-7c8a-49df-9d7b-eeccd11265fe
20737,24393,92bc3c89-b275-405a-a570-4df6525556e6
20739,24480,0a4c50fc-19e1-4d54-8509-351c5121170e
20756,24481,2e8539d7-3a25-48eb-8002-5d361cb38d54
20760,24489,36b4926b-ea3d-4e46-b353-5c416a8af0b7
20769,24493,ea80cb5b-038c-4018-a850-c51661a54d04
20751,24499,f2bfff68-5e3d-4cd0-b32f-1814aff23867
20762,24510,9b1cc7c6-d515-4368-88b0-9819faba945a
20758,24511,c5b0ffd6-f4d7-469c-bd7b-1a7ee10faa89
20779,24512,e7dc4d07-996f-445f-b3f1-f55395f14ece
20734,25608,903fa856-d953-4a8f-b46f-002c7b458fe3
20799,24429,ef64ab8f-3ae1-4ed0-bc8b-c6fe91b4447b
20806,24994,9549c792-326e-4f0a-8b5e-c0618ae2f724
20792,24438,cbfd6e4d-dca9-4b83-9010-beb492cc338f
20808,25938,1c6ffae6-70dd-42ac-8465-fd45b2e00869
20752,24460,85cae6e1-57ab-439c-b9bb-f6663504303a
20775,24498,b80315d0-0099-4ca6-bc88-8ae2fd4a9bfa
20744,24507,8a10fb14-bdb8-4441-8868-9ad0e612c602
20807,26252,907dcf2b-5cca-4c58-988a-7df8f48cf9c3
20793,24435,88327fae-8a33-4afa-8a38-6a6a4c8f64d2
20796,24434,0045d1e6-1edc-4bf8-b2dd-214db7cbdbe8
20795,24445,ee9fe5db-4c69-4ef1-aebb-5fd4c7e710cc
20800,25477,004c5a56-d983-4db1-8d45-d4d5ed2dc564
20804,24432,a3ed559c-307a-4eec-992a-8b903c1f7253
20798,24466,72bdf932-77dd-4de7-99f2-462f1d9db845
20069,24514,cfbeeb7e-a364-4afd-acbf-2caf0a8a1c16
20081,24541,28f1ea93-c3d1-4d4f-8d1d-87f53e69a2de
20085,24550,0c8f6c5b-ab3a-415b-861e-a95c058b6a04
20084,24589,33bee1a3-bf3b-47a8-ada1-671df66eb0ea
20071,24596,1eea1179-dcdc-4734-9161-0285b743dece
20090,24605,fbd25786-63f1-4cb4-aeac-c24412d29f34
20079,24657,4790a9f5-52f9-4244-8d35-2efd1c9781f2
20082,24590,35eb1a69-20b4-4c1d-812e-1e6632233cd5
20076,24601,9a746307-a47b-4c56-b929-fd317a01e134
21356,24495,6465b0b3-2447-461b-a4e1-71b5be2796dd
20829,26471,f231ef54-b210-4685-9ab7-c5311834489d
20847,25601,82c90d38-f4a1-40d3-8885-1668829f1daf
20745,24524,21c9faf2-ec42-41b7-819c-90f6417ed5e0
20780,24526,d7d58d51-778a-4179-8bcb-32adf2684bd2
20772,24538,e65a3577-f4e5-4c06-ab3c-7748bf3404e4
20750,24540,a25ed785-a5d9-4450-975c-465b5f8d5b18
20766,24551,50ccd728-6c4f-423a-b95b-4c630838ed45
20753,24578,cf7ce026-e3c6-4646-9010-2bd5ed3c3b48
20735,24508,e6c22823-fda1-4809-8b14-5ad201e95703
20784,24519,7d573c13-3ed5-4369-a7a9-b399a968082d
20777,24527,a096e076-f68f-4463-a913-3d1fea129682
20771,24533,7f74af87-b8c7-4004-8ac4-db59fbbe2e25
20740,24545,40a885b3-df21-4db0-90ab-27184086b410
20787,24553,d248e7f4-0941-4988-93cb-db7a1fae4169
20773,24558,8646032d-5615-4e5b-aa3c-3e17bd1119bc
20782,24560,9d55b68d-dba2-4197-bc81-6ea0383707b7
20757,24567,ba0df955-7889-4e8a-a2de-59313d5d046d
20778,24568,338d3354-5ef6-4676-9bc9-bae350e3e572
20742,24573,ab4921d0-abe0-47c6-8d35-4616155232cc
20774,24580,eafd5a4e-a871-4d00-aa74-deb85e7f30b4
20755,24581,90ebbe4d-bcd3-4453-8a9a-81b2601c165e
20736,24588,ce38ae67-3e9f-421f-ba8b-e3c8baedf3cd
20765,24167,bbd788d9-294c-4508-b0e2-166c66490134
20732,24623,1f12ca59-3bb6-4755-98ae-fe993ceafa44
20767,24518,7a0d652a-710d-46e4-bd83-6abbfee960e5
20759,24546,1bb4f75e-7951-4e51-8dc5-f3df412c0402
20790,24582,5cb3f696-d69f-4c1c-a2ce-663773ccb43e
20785,24591,d62ad998-42d9-43e4-a7f7-4852ae0b85ac
20768,24387,7f2e16eb-2900-4289-8a52-3bc93bdd2ee6
20797,24500,9cdb6e8f-9728-4345-a769-6dea6630a98c
20791,24517,ff7dfc11-5d89-4d88-b47f-422f65ef1965
20794,24531,b0ed5c18-a991-41ae-a57c-7ba0332d3d58
20809,24554,76fe07d2-0867-4b53-a7ef-5a89fbbdb95b
20802,24574,c33f1f49-1ef4-4db0-8fea-d042f728ab82
20083,24651,a79d1017-6214-4881-989d-3bfdb1d9eee9
20080,24725,e25273d9-8164-43e8-b088-da818c8d27b6
20088,24679,998f4f78-4ff1-4bb5-8927-c5b082c8eff1
20072,24692,23e64290-dd3b-4b54-9e18-208bb669d839
20086,24700,45be6804-5166-42ef-88bc-ce5b168fa2a7
20070,24746,3e9904d3-fa26-446e-b316-ba146e8a9eb4
21348,24683,f902193a-6cd9-476d-8dae-1df3ebf80354
20843,24638,16c6b8fa-3d5e-4f04-879f-43ddea9f5908
21346,24666,bf985328-af0c-4346-bcec-92544ee50dee
20817,24688,431198be-82e1-4242-9153-529a330b5893
20822,24694,f95c3944-5d7e-4447-ad9d-81c9e7175f63
21359,24704,d107bfcd-ecf3-40b3-8c5d-99c34a40873a
21381,24706,3bd4827c-c742-47f6-a30a-9ff080b1cbf6
21403,24709,3a208983-2f57-4397-a21a-82c301228a20
21341,24718,89f0ba3d-5fc0-4122-9ccd-6785d7471fb5
21335,24744,e859244b-a96e-4e4d-bb2b-5da5774f464a
21388,24744,e859244b-a96e-4e4d-bb2b-5da5774f464a
20749,24984,ba6dab20-3804-4ab2-bc81-6775f8078517
20783,25119,10a39ec9-45ca-4cd5-9d80-1c90d4242d3a
20815,24665,13d899f4-318a-40bb-9a4f-6eb7fdc51688
20832,24680,a6ccdeb1-39c4-4384-a284-20f12049b853
20828,24684,2781fecc-5d8d-49d9-9da3-b42bcf0effd3
20840,25410,37b96c4d-d5e7-4a27-90f0-9aea578f1e33
20827,24714,0747bc0c-949e-44d3-b0ad-4a079467ab5e
20842,24618,7a10bd41-77ae-4f22-b96a-39ed2f8df43e
20788,25054,fa0e1962-8e2e-4a3e-bd87-4386313471db
20743,25306,f630daca-67f1-40c6-8e16-51eb441380ce
20823,24661,a34eb7e2-e6d0-4662-9c75-4bbdfd92f29c
20848,24669,91900be2-dde4-4516-a5c9-f257f135859b
20814,24676,61f81c32-8d1a-4e62-a6c6-ddf10ed91000
20833,24682,f1ca4dcd-e12d-4519-b6e3-ad002d78f1f5
20826,23777,fa204c1a-4954-465a-815d-c5912e3239cf
20813,24702,b563f620-684b-4fcc-8ba5-1ad82bdd3206
20825,27017,c909db42-3033-47b4-ab5c-fdc060a39f27
20803,24602,304591c0-edb1-4412-9e57-1edd6b474d94
20839,24646,7a40ca51-63ab-41da-9c67-d15f8bc6d61a
20761,24648,4287d6df-70f4-470c-b243-9a3f9d1c6744
20764,24654,e54ad739-31e9-4908-b7e7-cf6e5c3aa2a6
20733,24655,080f8f19-97b6-4d86-a32d-d860f51bcb30
20821,24713,65506c10-4755-4015-9a82-7374657f409f
20078,24743,60f9e80c-de0f-4ac2-b703-18b4b0d93bd9
20074,24808,444a3232-8e57-442d-9cda-9c096c429868
20089,24843,68f9b95d-d48b-4760-8ba7-8524fcb8da09
21402,26988,5d2e89f0-d99a-4c4d-b9ac-e46986358167
21350,24773,859cb8c2-f539-4a8a-9672-7a23b012ed08
21508,24788,5535d714-c63f-464b-b930-16d2f04204bc
21360,24776,f6c4205e-36db-4803-a6e1-0889bbbed6ab
21379,24844,6e54bd46-734f-4d56-918f-acf9a57af7ed
21336,24858,982ebf16-68fd-4ff9-9b30-7b3f9d0493c1
21364,24882,d8b5c15d-3569-4a44-920c-f41a06f97fe8
21343,24889,a6481789-ec00-4611-b127-29bed9315cb0
21367,24766,e3ca6ac1-4404-4c8a-902c-1b111b72cc8e
21386,24803,e6483e25-6f3e-4889-a5fa-d116dcbfebe5
21347,24837,3f984a5d-a80e-4e62-b042-686784044f20
21407,24849,ddb26146-b3f2-4e8e-ab1e-93de66b01cb8
21352,24861,d84a5a54-ea6a-4eb0-bc1c-484689ae3cb6
21357,24868,a3d4deae-79ce-495d-b867-cc536caab1c5
21384,24873,4754c336-1f60-47b8-8d51-71f521dd5be0
21405,24763,049b924d-80dc-4c77-8acc-8fcc1904a805
21378,24769,4a806983-3c10-442d-94b3-8c1fba214826
21404,24780,f27df174-9640-46e8-bb75-e9498ed6dfab
21401,24790,a46260d6-66de-4068-b4e4-d73e2f502a4c
21394,24791,398fb2bb-211c-4bee-a283-30bfdb550f72
21338,24817,4eddbc6e-b277-47e4-8885-8b099b070f85
21408,24826,c8cb4fcb-51bc-47f7-a219-a28e82e4a7b3
21393,24838,380efc2b-1d2a-4d2a-a095-562db1a7bf3e
21391,24839,307391c0-7cfc-4f3c-b5fc-6f57fa69d9a8
21409,24855,6a47b5f8-e9ea-45e4-ba93-3e635307a7e1
21361,24856,b384f405-7e84-4998-a4b1-cb025e4910d0
21340,24863,018a41a8-81ac-46de-9084-a50959990e0a
21349,25389,0d2d85da-d23c-43f8-ac03-9b14b5da64bf
20824,24735,09b1de05-ed25-4e80-87f2-3a109493e2d3
20834,25980,688084c3-7921-4dcb-82e0-96c9fa13c592
20836,24750,2140e7c9-973c-42da-aca4-cba146f933fa
21383,24765,b2df5cd9-627a-47bd-a715-217f326b6cb7
21382,26734,80a99b5c-c359-4185-ba17-de6162822313
21339,24786,95c70cbd-bb50-4f71-a223-39e5d2bbc700
21368,21807,d0b0a8eb-af56-4249-8c56-8f3ccbc3c75a
21355,27533,4bb67b72-f452-4142-b016-c03d503981d8
20811,24813,21cc0494-80f2-405e-b93a-a9da7079fc53
21410,24818,d6132f5b-710e-4708-8b4c-295e29c98a82
20844,24821,d8680826-5486-40c0-966e-75c919e6cfe7
20838,24836,4bd22f00-77b3-48c1-8703-f2d5108ef240
21345,24471,d32bbfef-9bc8-4d2e-aa43-572299501bdc
21332,24877,c056f75e-96ca-493c-b328-c7a1d93cd7a6
20812,24753,8d858320-22d6-4d40-b60f-b56d89e4639b
20845,24787,6048c36e-f9ce-4036-8e3f-39eca9b1fb87
20831,24804,9c9cb893-929e-488d-9ea7-b34c43563f5d
20819,24807,2820c9cf-bf02-46d1-8ea5-ace261022a71
20830,24814,e7116039-47b9-477d-8aa4-bd7420a1ddc3
20846,24829,d9467fa6-14b3-4130-8906-4e47b262d912
20820,24832,1cfeed77-46fc-422f-a2d8-975ecbab3566
20837,25259,27abebd4-d035-4b59-ae50-2d13ea0d83b1
20835,24857,abd24c9b-69c8-43be-bf63-16ff577521b0
20408,24995,cfe1356e-81ec-4b6a-8b3d-1f290532b9f1
20387,25045,72368323-cd84-4c15-a4fe-4b8057bd03e6
20075,24918,cf441452-118f-4278-b159-91f6dec38907
20077,24977,f9adf40c-702b-45a0-a757-1a98e5ea936a
20087,25017,78b0a9e5-f529-4013-a6f9-cbe501245835
20142,24983,d7cc9d37-7806-47b6-a47d-e964d0943080
20135,22188,a6e55203-2e73-480c-9978-8d8df8b12571
20148,25013,25e0704b-2edf-48ca-86c5-dd29cb37a925
20146,25023,a1b461ff-b2f3-42e3-b5c5-839644ed6c2b
21229,25014,feb5831a-e641-4e4a-8df1-7e97f3a67768
20133,25051,d4fa8e05-024a-4cda-a59c-aeef7052e617
21433,24627,ea80ae5d-053c-4d90-b02e-74f627f04ce4
21366,24883,b1015016-bc83-48d2-a68a-1903bf3cae5d
21398,24904,9215bf2c-821f-4f8b-8e13-dac2e5fc0161
21500,25830,39ed4785-5b65-400b-975f-55903092523a
21434,24950,825d1388-390b-4a42-bcd7-d43e9ee7fff0
21505,24969,16d736c3-6aa5-4abc-8a04-c92eebd1049b
21525,24986,947dfa91-f3d2-4f9c-9d44-7f33d4e4c85c
21509,25393,f36b4f03-3d9e-4a18-9941-f1280a4f3969
21518,24998,bc768430-a6c0-428f-89b9-7429336c8c1e
21495,26763,2d280b4e-7932-4d8c-9eba-e8b18c9c7313
21483,25018,737a1305-b02a-4219-82f1-7833a596b014
21370,24833,8be43810-c074-4056-95c9-ef7c08da98b6
21351,25530,ce2b2542-778d-47ad-930d-be7f4e0df957
21365,24905,ea80aa4a-466f-45e8-bbbb-bcf7272d7116
21371,24911,90175bf0-2b07-4688-940b-a6c7e679a526
21519,24936,ea415304-35b8-4267-bcc3-2882a5aa7778
21521,24431,186e9198-baa8-4457-b430-6a49a547bedb
21522,25011,919a0507-81bd-46df-8443-a9c468e53b46
21375,24881,5d8328fe-9023-40dc-9f4d-e8395d182828
21369,24886,f63e3597-d1bd-44e2-aa5f-f874970451a4
21363,24894,0c50ecb7-45d3-4d59-9649-dfd5cafe6529
21390,24897,c2c4017b-d2a8-4c4a-8f07-e69ee6115a37
21400,24901,84082f91-9812-4df2-b4a3-2a8e15d0b09e
21387,24906,38832c46-3e67-4adc-994f-6639be7a74ef
21411,24908,f1a49acd-639e-47c6-99b6-357559ba213b
21396,24909,3e370cac-6cd1-44eb-8d16-3f53826db5bc
21377,24913,774e7394-a739-4d49-b08e-40020eeb5790
21389,24917,f6fd733c-a6e1-4451-be3f-8fd61c307329
21333,26228,489b69ca-499a-4770-98e6-1c2a325dffdd
21376,24935,b478fb41-5917-4b60-8b7e-ded8d59bbdb8
21362,24940,134ab5e7-ad34-4e15-8b6f-90694393580d
21330,24951,9597772a-4fe7-4a01-b76a-132e2f079c99
21395,24966,fd9c7b5d-86d3-468e-8cf8-3010d7a72ac8
21524,24973,8d7a52b0-1a60-4ac2-a80a-9b8dd189c6d8
21510,24982,f92a802f-a709-44bb-b87e-4f6ad4692ad3
21531,25005,05e91dd2-bbc4-4973-855f-eb294d6c45ee
21496,25015,4b6fa4bb-62cf-4f31-be44-573ebeee1e64
21331,24850,22289a30-44e3-4a0b-8b48-90f00ed8e83b
21374,24878,67e42552-5abb-47ab-b090-6b3649d9b018
21358,21942,f7c69b08-aa18-40ef-99f0-f1cda119114d
21373,24914,4ecbbc30-2d89-4428-a537-4de97cbceba8
21412,24923,004d1a56-8d45-4344-9fcd-af221a01538b
21385,25579,f16b541a-3000-4ce7-b74d-2713958f3924
21334,24954,1941f3dd-d47a-45c2-9661-cd1d3a01d985
21342,24989,714bd0f4-6696-480e-9834-03aa8b267fa8
21406,24990,344ef2cc-f111-40f9-9c4a-b2baf6f370f5
21337,25026,07497cdc-afc2-4fd1-b132-62c50a11e94f
20841,24874,1a89e614-cf7c-47ab-8bec-fb60f9192ca3
21392,24899,20e29124-ab40-4694-933f-fd46b5923b12
21354,24922,34800e4c-c049-4439-a1fc-f6e8e730d56d
21353,24928,c9f1df20-582e-4895-bfae-a5cd4b099329
21380,26403,de9ffb70-61be-40a9-8f96-f9e886a959e1
21397,24962,d5955268-36da-4fbd-bb10-851034736adb
20497,25211,585b3422-7ae9-4a49-9832-2acdfa83026a
20422,25090,99b5b659-a21c-4926-a8a0-61aa2ac682f3
20403,25122,4dad730a-1da6-45e4-999c-cdeb71111588
20399,25183,6a5bfcce-0249-44bd-9406-f6d8cfe5ec02
20441,25277,32529624-de74-4969-8daf-635d6f2f7f98
20440,25076,970bece6-41e8-4265-95e6-805afec8d3a0
20402,25157,b76c7a70-54c4-4e80-90a1-491bcfb3751f
20416,25164,69545fd8-aa10-468f-a41d-677a4cc88102
20474,25185,e6a911dc-fe96-4094-9cdd-d9eeb4d9fc54
20400,25197,12d207a6-cbaa-4f86-a6c8-5eebdde4394b
20460,25200,7a836e7a-508a-4870-955f-ec5aaf25af46
20397,25249,40aab508-e5a7-4f37-8145-d71a40780469
20439,25269,b7bcb05d-571c-4384-bf3b-e58d709e550d
20424,22917,c0c65ff4-2041-406c-841d-4fb9d250bf38
20463,25292,99deb298-eddf-42aa-8329-df081f1c2f51
20478,24958,765d6fe8-9cc4-4d66-91d9-03f6cea8a6bb
20376,25179,d3813a5d-a747-4a2a-ac9f-ef2dc5aadc13
20423,25060,37aa1879-3d71-4b45-8683-21f23aae5109
20443,25102,09caa799-f234-4d1f-89ed-6748ab1f474a
20161,25019,d3e34cb2-865d-4760-ba70-e1f1f0392524
20073,25062,ee8cea10-7a66-4593-a055-8796df3e24cf
20147,20817,c20a7c50-e7d6-4c9c-ae9f-4af3ee3e69d6
20145,25111,3c6fb1ef-ed9b-4dfe-9079-17a5e8d1bd45
20155,25175,27cc1337-15a1-4469-8500-f58eb0a07513
20164,24629,e94baa3f-c97d-4de8-8b52-62469f0a3ccf
20163,25079,1c936fd8-1636-43c9-97a2-f118c77128f2
20152,25082,659f8963-a5ee-4e3d-8e29-f5ae06c6a627
20154,25108,4bf3c571-f529-4e1a-9c2d-0d6d52e9db2a
20151,25147,daf6d00e-640f-4fce-bcfc-5c898b61cc2f
20160,25156,6f24c407-aea9-4376-b956-e180750a8652
20136,25166,ddfc9a3d-cd4c-455c-a366-17b8ec3b3cc9
20156,23590,d68646bf-adbe-4d0b-a42b-c77cb56dce65
20144,25195,53b80744-e31c-49db-9b6a-565fcf037bbf
20166,21836,d82d2528-c3d1-4b07-9728-2472231092d5
20139,21969,db0154f7-2f95-470f-a27f-1e354ed0e49c
20138,25089,16ff0c5b-01d4-4af4-a1f5-ef2b403c9e69
20149,25096,8e75b43d-17f4-4917-aca0-9f803d7a4f8a
20159,25098,4399f322-3970-4748-8371-1e5465c5a863
20143,25118,502182b3-cf4a-43a1-bc51-86bdfd93dc76
20158,25128,b01e6571-9645-44dc-951b-06760265725c
20134,25210,59066b47-557a-4ba6-8eda-63ee054d717a
21194,25084,200caece-7d38-42ba-858e-fb3a825f1fa9
