S.No,Watershed code,Watershed Name, Village Name,Artificial recharge structure [comand area],,,,,,,,,,Artificial recharge structure [Non-comand area],,,,,,,,,,Artificial recharge structure [Poor-comand area],,,,,,,,,
,,,,Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ form ponds,"Storage 
ha-m",other structures,Storage [ha.m]
509,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SRI RANGARAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GALAVILLI,,,,,,,,,,,7,15,,,8,8,,,,,,,,,,,,,,
511,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,BANKURUVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PULIGUMMI,,,,,,,,,,,,,,,13,,,,1,,,,,,,,,,,
513,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SYAMAYAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,UTTARAVILLI,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
515,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAVIVALASA(NEAR MUDIDAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,POTTEDUVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RACHAGUMADAM,,,,,,,,,,,,,,,13,,,,1,,,,,,,,,,,
518,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,BHEEMAVARAM,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,
519,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GOLLALAVALASA,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
520,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SIRIDEVIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,ROMPALLE,,,,,,,,,,,4,,2,,8,,,,,,,,,,,,,,,
522,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAMABHADRAPURAM,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
523,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,TARAPURAM,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,
524,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,JANNIVALASA,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,
525,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SMARTHULACHINTHALAVALAS,,,,,,,,,,,8,15,,,9,8,,,,,,,,,,,,,,
526,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SOMPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,ITLAMAMIDIPALLE,,,,,,,,,,,8,15,,,9,8,,,,,,,,,,,,,,
528,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,NANDABALAGA,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
529,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KUSUMURU,,,,,,,,,,,3,15,,,4,8,,,,,,,,,,,,,,
530,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAMANNA AGRAHARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,NANDIGAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,ANTLAVARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KORATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KOLLIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VIZIARAMPURAM(N)KORATAM,,,,,,,,,,,,,,,10,,,,13,,,,,,,,,,,
536,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SEETHARAMPURAM(N)KORATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,APPALAMMAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GOLUGUVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SATHIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,BURJAVALASA (NEAR AMITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VIZIARAMPURAM @BURIPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SUNDARADA,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,
543,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,UDDAVOLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAVIMANU GADABAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,NEMALAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KAVIRAYANIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SEATHARAMPURAM(N)AMITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAMACHENDRAPURAM(AMITY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,AMITY,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,
550,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,LINGAPURAM,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,
551,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,THERLAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAJAYYAPETA,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
553,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GANGANNAPADU,,,,,,,,,,,,,,,7,,,,1,,,,,,,,,,,
554,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,JANNIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KUNAYAVALASA,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,
556,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VENKAMPETA(KUMMARIPETA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,MADHAVARANGARAYAPURA AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RANGAPPAVALSA,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,
559,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,R.C.PURAM(NEAR V.VALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VELAGAVALASA,,,,,,,,,,,,,,,8,,,,3,,,,,,,,,,,
561,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,LOCHERLA,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,
562,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SOMIDAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,CHINNAYYAPETA,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
564,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VENKATAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,CHUKKAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KAGAM,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
567,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,ARASABALAGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAMACHANDRAPURAM@PERUMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,TEKKALIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PANUKUVALASA,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,
571,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PULLERUVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,DOMMIGANI GADABAVALASA,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,
573,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PERUMALI,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
574,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,JADAVARI KOTHAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PUNUVALASA,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,
576,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,CHINAPALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PEDAPALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,PANCHALI,4,15,2,,4,,,,1,,,,,,,,,,,,,,,,,,,,,
579,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,MOSURU,1,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,
580,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,GURUVINAIDUPETA,4,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
581,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,MATHUMURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,MULAKKAYAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,BORRAMAMIDI,6,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
584,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,GOTTURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,VETAGANIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KUDUMURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KONDATADURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,TADURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,SARAIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,NANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KATARIKOTA,,,,,,,,,,,12,15,,,4,8,,,,,,,,,,,,,,
592,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,PUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KONDAMOSURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,PEDAKANCHURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KERANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,TUMARAVILLI,,,,,,,,,,,7,15,,,7,8,,,,,,,,,,,,,,
597,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,MELIAKANCHERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KONDALUDDANDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,SATHABI,,,,,,,,,,,5,15,,,5,8,,,,,,,,,,,,,,
600,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,CHITTELABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,TANGALAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,CHITTIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KOTTAKKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,DUGDASAGARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GADABAVALASA G.R.PURAM,2,16,2,1,12,1,12,3,10,1,,,,,,,,,,,,,,,,,,,,
606,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LAKHANAPURAM,,,,,,,,,,,1,10,1,1,6,1,3,0,10,1,1,10,1,1,6,1,3,0,10,1
607,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINAMERANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MOKASUALLUWADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TUMBALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ALAMANDA,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SIKHABADI,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BOMMIKA JAGANNADHAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,JOGULADUMMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LAKSHMIPURAM(NEAR P.PAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RAJAYYAPETA,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SURAPUDORAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,APPANNADORAVALASA,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GANGAMMAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINTALABELAGAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SINGANAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TUMMALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PARAJAPADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PIPPALABADRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GEDDATIRUVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BOMMIKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,JIYYAMMAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ARNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ANKAVARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KUNDARATIRUVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KUDAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GOWRIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GADABAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TURAKANAIDUVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ITIKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDABUDDIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINABUDDIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PANASABHADRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LAPPITI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MULAJAMMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ALAVADDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VAPPANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GUMMALAKSHMIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PUTHIKAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,P.AMITI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KUDDAPALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SADUNUGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,YEGUVAMANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MANDA @ DIGUVA MANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LOVAGANGARAJAPURAM,,,,,,,,,,,7,15,,,8,8,,,,,,,,,,,,,,
650,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RAVADA,,,,,,,,,,,3,15,,,12,8,,,,,,,,,,,,,,
651,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MARUWADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KONDANIDAGALLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KIDIGESU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BALLERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KONDACHILAKAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINADODIJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DAKSHINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KUTAMPANDRASINGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDADODIJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TAMARIKANDIJAMMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GORLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDATOLUMANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DANGABADRA (NEAR ARNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GADISINGUPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINARAYUDIPETA@D.GUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,YEGULAWADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KONAGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GUMMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GUJJUVAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KONDABARIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RAJJALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MARIPALLE  (NEAR RAJJAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RASTAKUNTUBAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHANDANAKOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINAVANIJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDAVANIJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BOTHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MARIPALLE(NEAR M.KALLU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ICHAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DONGALABARAMANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DOMMIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,YEGUVABALLERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VALASABALLERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LANKAJODU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDAGOTTILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDABARAMANI @ GUNDUBAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KAIRADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,POTIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,NAGARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TATCHIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
