432,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KODISA,13,2,,,,,15,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030190115,019,KODISA,,,,,,,,,,,,,
433,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VENKATAPURAM,,,8,0,,,8,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030200113,020,VENKATAPURAM,,,,,,,,,,,,,
434,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PORAM,6,0,,,,,6,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030210116,021,PORAM,,,,,,,,,,,,,
435,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,UNUKURU,6,1,,,,,7,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030220116,022,UNUKURU,,,,,,,,,,,,,
436,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VOPPANGI,,,9,0,,,9,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030230117,023,VOPPANGI,,,,,,,,,,,,,
437,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PARAMPETA,,,15,0,,,15,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030240118,024,PARAMPETA,,,,,,,,,,,,,
438,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PEDA SIRLAM,,,7,0,,,7,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030250119,025,PEDA SIRLAM,,,,,,,,,,,,,
439,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,CHINA SIRLAM,,,11,0,,,11,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030260120,026,CHINA SIRLAM,,,,,,,,,,,,,
440,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VENKATA RANGARAYA PURAM,6,0,,,,,6,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030270121,027,VENKATA RANGARAYA PURAM,,,,,,,,,,,,,
441,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,LINGALA VALASA,12,1.5551020408,,,,,13.5551020408,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030280122,028,LINGALA VALASA,,,,,,,,,,,,,
442,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,LATCHA RAYAPURAM,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030290121,029,LATCHA RAYAPURAM,,,,,,,,,,,,,
443,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,GULLA PADU,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030300123,030,GULLA PADU,,,,,,,,,,,,,
444,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,UNGARADA,6,1,,,,,7,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030310123,031,UNGARADA,,,,,,,,,,,,,
445,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KONDALA MAMIDI VALASA,,,10,0,,,10,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030320124,032,KONDALA MAMIDI VALASA,,,,,,,,,,,,,
446,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VANDANAPETA,10,0,,,,,10,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030330124,033,VANDANAPETA,,,,,,,,,,,,,
447,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,LAXMIPURAM,,,10,0,,,10,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030340125,034,LAXMIPURAM,,,,,,,,,,,,,
448,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KOMERA,,,6,2,,,8,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030350126,035,KOMERA,,,,,,,,,,,,,
449,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KHANDYAM,,,19,0,,,19,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030360127,036,KHANDYAM,,,,,,,,,,,,,
450,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,ADAVARAM,,,14,0,,,14,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030370128,037,ADAVARAM,,,,,,,,,,,,,
451,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,AKKANNA AGRAHARAM,8,0,,,,,8,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030380125,038,AKKANNA AGRAHARAM,,,,,,,,,,,,,
452,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,UPPARA NAIDUVALASA,3,0,,,,,3,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030390129,039,UPPARA NAIDUVALASA,,,,,,,,,,,,,
453,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VANNALI,,,6,0,,,6,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030400130,040,VANNALI,,,,,,,,,,,,,
454,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,CHATAYA VALASA,4,1,,,,,5,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030410129,041,CHATAYA VALASA,,,,,,,,,,,,,
455,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VAVILAVALASA,,,3,0,,,3,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030420131,042,VAVILAVALASA,,,,,,,,,,,,,
456,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,AMBAKHANDI,8,0.5668789809,,,,,8.5668789809,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030430132,043,AMBAKHANDI,,,,,,,,,,,,,
457,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,SOMARAJUPETA,,,5,0,,,5,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01014030440133,044,SOMARAJUPETA,,,,,,,,,,,,,
458,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KORRALLA VALASA,,,9,0,,,9,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030480137,048,KORRALLA VALASA,,,,,,,,,,,,,
459,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PANASALA VALASA,,,8,0,,,8,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030490138,049,PANASALA VALASA,,,,,,,,,,,,,
460,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,MULAKALA VALASA,,,6,0,,,6,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,3,R.AMDALAVALASA,01013030500139,050,MULAKALA VALASA,,,,,,,,,,,,,
461,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,D.R.N.VALASA,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,4,RAJAM,01013040010101,001,D.R.N.VALASA,,,,,,,,,,,,,
462,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,AMARAM,,,7,1,,,8,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,4,RAJAM,01013040020102,002,AMARAM,,,,,,,,,,,,,
463,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,GADIMUDIDUM,,,15,1,,,16,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,4,RAJAM,01013040030103,003,GADIMUDIDUM,,,,,,,,,,,,,
464,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,THALADA,,,12,0.6687898089,,,12.6687898089,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100060107,006,THALADA,,,,,,,,,,,,,
465,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KRISHNAMVALASA,,,7,0,,,7,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100070108,007,KRISHNAMVALASA,,,,,,,,,,,,,
466,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,SANKARUNIAGRAHARAM,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100080109,008,SANKARUNIAGRAHARAM,,,,,,,,,,,,,
467,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KONDAGUDEM,10,0,,,,,10,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100090110,009,KONDAGUDEM,,,,,,,,,,,,,
468,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,MADHAVARAYAPURAM,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100100110,010,MADHAVARAYAPURAM,,,,,,,,,,,,,
469,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,JAVAM,,,9,0,,,9,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100110111,011,JAVAM,,,,,,,,,,,,,
470,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,M.V.RAMAYYA AGRAHARAM,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100120109,012,M.V.RAMAYYA AGRAHARAM,,,,,,,,,,,,,
471,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KOTTURURAMACHANDRAPURAM,,,5,0.5948275862,,,5.5948275862,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100130112,013,KOTTURURAMACHANDRAPURAM,,,,,,,,,,,,,
472,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,GOLLAVALASA,11,0.5833333333,,,,,11.5833333333,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100140109,014,GOLLAVALASA,,,,,,,,,,,,,
473,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,MADDURURAMAYYAAGRAHARAM,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100150109,015,MADDURURAMAYYAAGRAHARAM,,,,,,,,,,,,,
474,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,GARIKIPADU,,,14,0.6186770428,,,14.6186770428,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100160113,016,GARIKIPADU,,,,,,,,,,,,,
475,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KRISHNASASTRULAPETA,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100170113,017,KRISHNASASTRULAPETA,,,,,,,,,,,,,
476,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,SANTHAKAVITI,8,0.6329113924,,,,,8.6329113924,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100180114,018,SANTHAKAVITI,,,,,,,,,,,,,
477,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,CHENNAIAHPETA,6,0,,,,,6,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100190115,019,CHENNAIAHPETA,,,,,,,,,,,,,
478,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,VASUDEVAPURAM,,,,0.5620805369,,,0.5620805369,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100200116,020,VASUDEVAPURAM,,,,,,,,,,,,,
479,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,THAMARAM,,,8,0,,,8,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100210117,021,THAMARAM,,,,,,,,,,,,,
480,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,MEDAMIRTHI,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100220117,022,MEDAMIRTHI,,,,,,,,,,,,,
481,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,HONJARAM,9,0,,,,,9,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100230118,023,HONJARAM,,,,,,,,,,,,,
482,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KAKARAPALLI,16,0.6107784431,,,,,16.6107784431,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100240119,024,KAKARAPALLI,,,,,,,,,,,,,
483,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,MANDARADA,,,8,0.5607476636,,,8.5607476636,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100250120,025,MANDARADA,,,,,,,,,,,,,
484,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,MUKUNDAPURAM,,,,0.5808823529,,,0.5808823529,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100260121,026,MUKUNDAPURAM,,,,,,,,,,,,,
485,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,AKKARAPALLI,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100270119,027,AKKARAPALLI,,,,,,,,,,,,,
486,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,MODUGULAPETA,7,0,,,,,7,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100280121,028,MODUGULAPETA,,,,,,,,,,,,,
487,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,M.S.PURAM U.I(U),0,0,,,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100290122,029,M.S.PURAM U.I(U),,,,,,,,,,,,,
488,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,NARAYANARAJUPURAM,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100340125,034,NARAYANARAJUPURAM,,,,,,,,,,,,,
489,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,GOVINDAPURAM,6,0,,,,,6,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100350125,035,GOVINDAPURAM,,,,,,,,,,,,,
490,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,CHINTALAPETA,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100360126,036,CHINTALAPETA,,,,,,,,,,,,,
491,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,SHALIPETA,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100370126,037,SHALIPETA,,,,,,,,,,,,,
492,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,RAMARAYAPURAM,10,0,,,,,10,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100380126,038,RAMARAYAPURAM,,,,,,,,,,,,,
493,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,MANTHINA,,,8,0,,,8,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100390127,039,MANTHINA,,,,,,,,,,,,,
494,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PODALI,8,0,,,,,8,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100460132,046,PODALI,,,,,,,,,,,,,
495,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,CHITTARIPURAM,,,13,1,,,14,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100470132,047,CHITTARIPURAM,,,,,,,,,,,,,
496,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,GARANAIDUPETA,,,,0,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100480132,048,GARANAIDUPETA,,,,,,,,,,,,,
497,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,PANASAPETA,,,,1,,,1,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,10,SANTHAKAVITI,01014100490133,049,PANASAPETA,,,,,,,,,,,,,
498,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,J K GUMADA,6,0,,,,,6,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020010101,001,J K GUMADA,,,,,,,,,,,,,
499,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,U.V.R.PETA,7,0,,,,,7,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020020101,002,U.V.R.PETA,,,,,,,,,,,,,
500,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,RAJULAGUMADA,11,1,,,,,12,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020030102,003,RAJULAGUMADA,,,,,,,,,,,,,
501,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,BANGARUVALASA,7,0,,,,,7,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020040103,004,BANGARUVALASA,,,,,,,,,,,,,
502,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KOPPARAVALSA,8,0,,,,,8,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020050103,005,KOPPARAVALSA,,,,,,,,,,,,,
503,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,RUSHINGI,9,0,,,,,9,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020060104,006,RUSHINGI,,,,,,,,,,,,,
504,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,T D K PURAM(UI),0,0,,,,,0,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020070104,007,T D K PURAM(UI),,,,,,,,,,,,,
505,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,TALAGAM,10,0,,,,,10,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020080105,008,TALAGAM,,,,,,,,,,,,,
506,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,SIVVAM,10,0,,,,,10,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020090106,009,SIVVAM,,,,,,,,,,,,,
507,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,MADDIVALASA,3,0,,,,,3,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020110108,010,MADDIVALASA,,,,,,,,,,,,,
508,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,KOPPARA,17,0,,,,,17,,,,,Between Mahanadi & Godavari,Nagavali,Suvarnamukhi,01_F_06_02,Skl_F_Nagavali_Suvarnamukhi_Vangara,1,Srikakulam,2,VANGARA,01013020120109,011,KOPPARA,,,,,,,,,,,,,
